Name,"LOYOLA UNIVERSITY MARYLAND, INC."
Address,"14 W COLD-SPRING LN PS BALTIMORE MD 21210"
"Account Number",5522061000

Type,Meter,Date,"Start Time",Usage,"Usage Unit"
"Electric Usage",G159732483-1,2024-07-31,23:15,54.33,kWh
"Electric Usage",G159732483-1,2024-07-31,23:30,54.69,kWh
"Electric Usage",G159732483-1,2024-07-31,23:45,54.63,kWh
"Electric Usage",G159732483-1,2024-08-01,00:00,54.27,kWh
"Electric Usage",G159732483-1,2024-08-01,00:15,54.66,kWh
"Electric Usage",G159732483-1,2024-08-01,00:30,54,kWh
"Electric Usage",G159732483-1,2024-08-01,00:45,54.42,kWh
"Electric Usage",G159732483-1,2024-08-01,01:00,54.48,kWh
"Electric Usage",G159732483-1,2024-08-01,01:15,54.39,kWh
"Electric Usage",G159732483-1,2024-08-01,01:30,54.09,kWh
"Electric Usage",G159732483-1,2024-08-01,01:45,53.61,kWh
"Electric Usage",G159732483-1,2024-08-01,02:00,54.39,kWh
"Electric Usage",G159732483-1,2024-08-01,02:15,53.94,kWh
"Electric Usage",G159732483-1,2024-08-01,02:30,55.41,kWh
"Electric Usage",G159732483-1,2024-08-01,02:45,54.06,kWh
"Electric Usage",G159732483-1,2024-08-01,03:00,54.66,kWh
"Electric Usage",G159732483-1,2024-08-01,03:15,53.7,kWh
"Electric Usage",G159732483-1,2024-08-01,03:30,54.21,kWh
"Electric Usage",G159732483-1,2024-08-01,03:45,53.88,kWh
"Electric Usage",G159732483-1,2024-08-01,04:00,53.94,kWh
"Electric Usage",G159732483-1,2024-08-01,04:15,54.03,kWh
"Electric Usage",G159732483-1,2024-08-01,04:30,53.97,kWh
"Electric Usage",G159732483-1,2024-08-01,04:45,54.24,kWh
"Electric Usage",G159732483-1,2024-08-01,05:00,54.12,kWh
"Electric Usage",G159732483-1,2024-08-01,05:15,54.27,kWh
"Electric Usage",G159732483-1,2024-08-01,05:30,53.82,kWh
"Electric Usage",G159732483-1,2024-08-01,05:45,54.18,kWh
"Electric Usage",G159732483-1,2024-08-01,06:00,54,kWh
"Electric Usage",G159732483-1,2024-08-01,06:15,54.12,kWh
"Electric Usage",G159732483-1,2024-08-01,06:30,54.48,kWh
"Electric Usage",G159732483-1,2024-08-01,06:45,54.06,kWh
"Electric Usage",G159732483-1,2024-08-01,07:00,54.9,kWh
"Electric Usage",G159732483-1,2024-08-01,07:15,54.39,kWh
"Electric Usage",G159732483-1,2024-08-01,07:30,54.6,kWh
"Electric Usage",G159732483-1,2024-08-01,07:45,54.3,kWh
"Electric Usage",G159732483-1,2024-08-01,08:00,54.39,kWh
"Electric Usage",G159732483-1,2024-08-01,08:15,53.43,kWh
"Electric Usage",G159732483-1,2024-08-01,08:30,43.05,kWh
"Electric Usage",G159732483-1,2024-08-01,08:45,43.23,kWh
"Electric Usage",G159732483-1,2024-08-01,09:00,42.33,kWh
"Electric Usage",G159732483-1,2024-08-01,09:15,43.77,kWh
"Electric Usage",G159732483-1,2024-08-01,09:30,42.99,kWh
"Electric Usage",G159732483-1,2024-08-01,09:45,43.83,kWh
"Electric Usage",G159732483-1,2024-08-01,10:00,43.92,kWh
"Electric Usage",G159732483-1,2024-08-01,10:15,44.1,kWh
"Electric Usage",G159732483-1,2024-08-01,10:30,47.1,kWh
"Electric Usage",G159732483-1,2024-08-01,10:45,47.82,kWh
"Electric Usage",G159732483-1,2024-08-01,11:00,47.67,kWh
"Electric Usage",G159732483-1,2024-08-01,11:15,46.44,kWh
"Electric Usage",G159732483-1,2024-08-01,11:30,46.29,kWh
"Electric Usage",G159732483-1,2024-08-01,11:45,46.98,kWh
"Electric Usage",G159732483-1,2024-08-01,12:00,46.11,kWh
"Electric Usage",G159732483-1,2024-08-01,12:15,47.37,kWh
"Electric Usage",G159732483-1,2024-08-01,12:30,47.31,kWh
"Electric Usage",G159732483-1,2024-08-01,12:45,48.33,kWh
"Electric Usage",G159732483-1,2024-08-01,13:00,47.97,kWh
"Electric Usage",G159732483-1,2024-08-01,13:15,48.72,kWh
"Electric Usage",G159732483-1,2024-08-01,13:30,48,kWh
"Electric Usage",G159732483-1,2024-08-01,13:45,47.82,kWh
"Electric Usage",G159732483-1,2024-08-01,14:00,47.82,kWh
"Electric Usage",G159732483-1,2024-08-01,14:15,48.39,kWh
"Electric Usage",G159732483-1,2024-08-01,14:30,48.21,kWh
"Electric Usage",G159732483-1,2024-08-01,14:45,48.48,kWh
"Electric Usage",G159732483-1,2024-08-01,15:00,48.27,kWh
"Electric Usage",G159732483-1,2024-08-01,15:15,48.3,kWh
"Electric Usage",G159732483-1,2024-08-01,15:30,47.85,kWh
"Electric Usage",G159732483-1,2024-08-01,15:45,47.55,kWh
"Electric Usage",G159732483-1,2024-08-01,16:00,48.51,kWh
"Electric Usage",G159732483-1,2024-08-01,16:15,48.57,kWh
"Electric Usage",G159732483-1,2024-08-01,16:30,48.48,kWh
"Electric Usage",G159732483-1,2024-08-01,16:45,47.91,kWh
"Electric Usage",G159732483-1,2024-08-01,17:00,48.3,kWh
"Electric Usage",G159732483-1,2024-08-01,17:15,47.88,kWh
"Electric Usage",G159732483-1,2024-08-01,17:30,48.54,kWh
"Electric Usage",G159732483-1,2024-08-01,17:45,47.34,kWh
"Electric Usage",G159732483-1,2024-08-01,18:00,47.01,kWh
"Electric Usage",G159732483-1,2024-08-01,18:15,47.91,kWh
"Electric Usage",G159732483-1,2024-08-01,18:30,48.24,kWh
"Electric Usage",G159732483-1,2024-08-01,18:45,47.4,kWh
"Electric Usage",G159732483-1,2024-08-01,19:00,47.55,kWh
"Electric Usage",G159732483-1,2024-08-01,19:15,48.09,kWh
"Electric Usage",G159732483-1,2024-08-01,19:30,47.91,kWh
"Electric Usage",G159732483-1,2024-08-01,19:45,47.82,kWh
"Electric Usage",G159732483-1,2024-08-01,20:00,48,kWh
"Electric Usage",G159732483-1,2024-08-01,20:15,48.87,kWh
"Electric Usage",G159732483-1,2024-08-01,20:30,47.85,kWh
"Electric Usage",G159732483-1,2024-08-01,20:45,47.13,kWh
"Electric Usage",G159732483-1,2024-08-01,21:00,46.98,kWh
"Electric Usage",G159732483-1,2024-08-01,21:15,47.49,kWh
"Electric Usage",G159732483-1,2024-08-01,21:30,47.49,kWh
"Electric Usage",G159732483-1,2024-08-01,21:45,46.77,kWh
"Electric Usage",G159732483-1,2024-08-01,22:00,47.55,kWh
"Electric Usage",G159732483-1,2024-08-01,22:15,46.47,kWh
"Electric Usage",G159732483-1,2024-08-01,22:30,46.56,kWh
"Electric Usage",G159732483-1,2024-08-01,22:45,46.98,kWh
"Electric Usage",G159732483-1,2024-08-01,23:00,47.25,kWh
"Electric Usage",G159732483-1,2024-08-01,23:15,46.38,kWh
"Electric Usage",G159732483-1,2024-08-01,23:30,46.8,kWh
"Electric Usage",G159732483-1,2024-08-01,23:45,46.68,kWh
"Electric Usage",G159732483-1,2024-08-02,00:00,46.71,kWh
"Electric Usage",G159732483-1,2024-08-02,00:15,47.28,kWh
"Electric Usage",G159732483-1,2024-08-02,00:30,47.01,kWh
"Electric Usage",G159732483-1,2024-08-02,00:45,46.62,kWh
"Electric Usage",G159732483-1,2024-08-02,01:00,46.89,kWh
"Electric Usage",G159732483-1,2024-08-02,01:15,46.95,kWh
"Electric Usage",G159732483-1,2024-08-02,01:30,46.77,kWh
"Electric Usage",G159732483-1,2024-08-02,01:45,47.04,kWh
"Electric Usage",G159732483-1,2024-08-02,02:00,45.87,kWh
"Electric Usage",G159732483-1,2024-08-02,02:15,45.72,kWh
"Electric Usage",G159732483-1,2024-08-02,02:30,46.5,kWh
"Electric Usage",G159732483-1,2024-08-02,02:45,46.29,kWh
"Electric Usage",G159732483-1,2024-08-02,03:00,46.2,kWh
"Electric Usage",G159732483-1,2024-08-02,03:15,46.53,kWh
"Electric Usage",G159732483-1,2024-08-02,03:30,45.6,kWh
"Electric Usage",G159732483-1,2024-08-02,03:45,46.32,kWh
"Electric Usage",G159732483-1,2024-08-02,04:00,45.66,kWh
"Electric Usage",G159732483-1,2024-08-02,04:15,45.69,kWh
"Electric Usage",G159732483-1,2024-08-02,04:30,46.29,kWh
"Electric Usage",G159732483-1,2024-08-02,04:45,45.9,kWh
"Electric Usage",G159732483-1,2024-08-02,05:00,45.78,kWh
"Electric Usage",G159732483-1,2024-08-02,05:15,45.33,kWh
"Electric Usage",G159732483-1,2024-08-02,05:30,45.3,kWh
"Electric Usage",G159732483-1,2024-08-02,05:45,45.96,kWh
"Electric Usage",G159732483-1,2024-08-02,06:00,45.96,kWh
"Electric Usage",G159732483-1,2024-08-02,06:15,45.96,kWh
"Electric Usage",G159732483-1,2024-08-02,06:30,44.79,kWh
"Electric Usage",G159732483-1,2024-08-02,06:45,45.27,kWh
"Electric Usage",G159732483-1,2024-08-02,07:00,45.54,kWh
"Electric Usage",G159732483-1,2024-08-02,07:15,45.63,kWh
"Electric Usage",G159732483-1,2024-08-02,07:30,45.93,kWh
"Electric Usage",G159732483-1,2024-08-02,07:45,45.36,kWh
"Electric Usage",G159732483-1,2024-08-02,08:00,45.93,kWh
"Electric Usage",G159732483-1,2024-08-02,08:15,46.11,kWh
"Electric Usage",G159732483-1,2024-08-02,08:30,45.96,kWh
"Electric Usage",G159732483-1,2024-08-02,08:45,46.11,kWh
"Electric Usage",G159732483-1,2024-08-02,09:00,45.93,kWh
"Electric Usage",G159732483-1,2024-08-02,09:15,46.47,kWh
"Electric Usage",G159732483-1,2024-08-02,09:30,46.95,kWh
"Electric Usage",G159732483-1,2024-08-02,09:45,46.65,kWh
"Electric Usage",G159732483-1,2024-08-02,10:00,48,kWh
"Electric Usage",G159732483-1,2024-08-02,10:15,48.57,kWh
"Electric Usage",G159732483-1,2024-08-02,10:30,46.77,kWh
"Electric Usage",G159732483-1,2024-08-02,10:45,47.55,kWh
"Electric Usage",G159732483-1,2024-08-02,11:00,48.57,kWh
"Electric Usage",G159732483-1,2024-08-02,11:15,47.4,kWh
"Electric Usage",G159732483-1,2024-08-02,11:30,46.98,kWh
"Electric Usage",G159732483-1,2024-08-02,11:45,47.64,kWh
"Electric Usage",G159732483-1,2024-08-02,12:00,47.13,kWh
"Electric Usage",G159732483-1,2024-08-02,12:15,47.22,kWh
"Electric Usage",G159732483-1,2024-08-02,12:30,47.37,kWh
"Electric Usage",G159732483-1,2024-08-02,12:45,48.24,kWh
"Electric Usage",G159732483-1,2024-08-02,13:00,47.37,kWh
"Electric Usage",G159732483-1,2024-08-02,13:15,47.31,kWh
"Electric Usage",G159732483-1,2024-08-02,13:30,47.76,kWh
"Electric Usage",G159732483-1,2024-08-02,13:45,48.03,kWh
"Electric Usage",G159732483-1,2024-08-02,14:00,47.58,kWh
"Electric Usage",G159732483-1,2024-08-02,14:15,48.51,kWh
"Electric Usage",G159732483-1,2024-08-02,14:30,48.42,kWh
"Electric Usage",G159732483-1,2024-08-02,14:45,48.03,kWh
"Electric Usage",G159732483-1,2024-08-02,15:00,47.37,kWh
"Electric Usage",G159732483-1,2024-08-02,15:15,47.97,kWh
"Electric Usage",G159732483-1,2024-08-02,15:30,48,kWh
"Electric Usage",G159732483-1,2024-08-02,15:45,48.12,kWh
"Electric Usage",G159732483-1,2024-08-02,16:00,48.57,kWh
"Electric Usage",G159732483-1,2024-08-02,16:15,47.22,kWh
"Electric Usage",G159732483-1,2024-08-02,16:30,46.89,kWh
"Electric Usage",G159732483-1,2024-08-02,16:45,47.61,kWh
"Electric Usage",G159732483-1,2024-08-02,17:00,48.72,kWh
"Electric Usage",G159732483-1,2024-08-02,17:15,48.03,kWh
"Electric Usage",G159732483-1,2024-08-02,17:30,47.46,kWh
"Electric Usage",G159732483-1,2024-08-02,17:45,47.67,kWh
"Electric Usage",G159732483-1,2024-08-02,18:00,47.13,kWh
"Electric Usage",G159732483-1,2024-08-02,18:15,47.19,kWh
"Electric Usage",G159732483-1,2024-08-02,18:30,47.34,kWh
"Electric Usage",G159732483-1,2024-08-02,18:45,45.84,kWh
"Electric Usage",G159732483-1,2024-08-02,19:00,44.7,kWh
"Electric Usage",G159732483-1,2024-08-02,19:15,44.31,kWh
"Electric Usage",G159732483-1,2024-08-02,19:30,44.64,kWh
"Electric Usage",G159732483-1,2024-08-02,19:45,45.54,kWh
"Electric Usage",G159732483-1,2024-08-02,20:00,44.4,kWh
"Electric Usage",G159732483-1,2024-08-02,20:15,45.15,kWh
"Electric Usage",G159732483-1,2024-08-02,20:30,44.7,kWh
"Electric Usage",G159732483-1,2024-08-02,20:45,44.55,kWh
"Electric Usage",G159732483-1,2024-08-02,21:00,44.76,kWh
"Electric Usage",G159732483-1,2024-08-02,21:15,45.21,kWh
"Electric Usage",G159732483-1,2024-08-02,21:30,44.52,kWh
"Electric Usage",G159732483-1,2024-08-02,21:45,43.8,kWh
"Electric Usage",G159732483-1,2024-08-02,22:00,44.46,kWh
"Electric Usage",G159732483-1,2024-08-02,22:15,43.71,kWh
"Electric Usage",G159732483-1,2024-08-02,22:30,44.1,kWh
"Electric Usage",G159732483-1,2024-08-02,22:45,38.55,kWh
"Electric Usage",G159732483-1,2024-08-02,23:00,40.2,kWh
"Electric Usage",G159732483-1,2024-08-02,23:15,42.66,kWh
"Electric Usage",G159732483-1,2024-08-02,23:30,44.34,kWh
"Electric Usage",G159732483-1,2024-08-02,23:45,44.85,kWh
"Electric Usage",G159732483-1,2024-08-03,00:00,44.94,kWh
"Electric Usage",G159732483-1,2024-08-03,00:15,44.85,kWh
"Electric Usage",G159732483-1,2024-08-03,00:30,44.34,kWh
"Electric Usage",G159732483-1,2024-08-03,00:45,44.7,kWh
"Electric Usage",G159732483-1,2024-08-03,01:00,44.7,kWh
"Electric Usage",G159732483-1,2024-08-03,01:15,44.79,kWh
"Electric Usage",G159732483-1,2024-08-03,01:30,44.73,kWh
"Electric Usage",G159732483-1,2024-08-03,01:45,45.03,kWh
"Electric Usage",G159732483-1,2024-08-03,02:00,45.06,kWh
"Electric Usage",G159732483-1,2024-08-03,02:15,44.43,kWh
"Electric Usage",G159732483-1,2024-08-03,02:30,45.09,kWh
"Electric Usage",G159732483-1,2024-08-03,02:45,44.43,kWh
"Electric Usage",G159732483-1,2024-08-03,03:00,45.66,kWh
"Electric Usage",G159732483-1,2024-08-03,03:15,44.76,kWh
"Electric Usage",G159732483-1,2024-08-03,03:30,44.76,kWh
"Electric Usage",G159732483-1,2024-08-03,03:45,44.4,kWh
"Electric Usage",G159732483-1,2024-08-03,04:00,45,kWh
"Electric Usage",G159732483-1,2024-08-03,04:15,44.01,kWh
"Electric Usage",G159732483-1,2024-08-03,04:30,44.88,kWh
"Electric Usage",G159732483-1,2024-08-03,04:45,44.79,kWh
"Electric Usage",G159732483-1,2024-08-03,05:00,44.58,kWh
"Electric Usage",G159732483-1,2024-08-03,05:15,44.58,kWh
"Electric Usage",G159732483-1,2024-08-03,05:30,44.31,kWh
"Electric Usage",G159732483-1,2024-08-03,05:45,44.7,kWh
"Electric Usage",G159732483-1,2024-08-03,06:00,44.46,kWh
"Electric Usage",G159732483-1,2024-08-03,06:15,44.88,kWh
"Electric Usage",G159732483-1,2024-08-03,06:30,44.07,kWh
"Electric Usage",G159732483-1,2024-08-03,06:45,44.94,kWh
"Electric Usage",G159732483-1,2024-08-03,07:00,44.22,kWh
"Electric Usage",G159732483-1,2024-08-03,07:15,44.37,kWh
"Electric Usage",G159732483-1,2024-08-03,07:30,43.98,kWh
"Electric Usage",G159732483-1,2024-08-03,07:45,44.43,kWh
"Electric Usage",G159732483-1,2024-08-03,08:00,44.13,kWh
"Electric Usage",G159732483-1,2024-08-03,08:15,44.34,kWh
"Electric Usage",G159732483-1,2024-08-03,08:30,44.1,kWh
"Electric Usage",G159732483-1,2024-08-03,08:45,44.4,kWh
"Electric Usage",G159732483-1,2024-08-03,09:00,45.15,kWh
"Electric Usage",G159732483-1,2024-08-03,09:15,44.7,kWh
"Electric Usage",G159732483-1,2024-08-03,09:30,44.64,kWh
"Electric Usage",G159732483-1,2024-08-03,09:45,44.37,kWh
"Electric Usage",G159732483-1,2024-08-03,10:00,44.91,kWh
"Electric Usage",G159732483-1,2024-08-03,10:15,45.45,kWh
"Electric Usage",G159732483-1,2024-08-03,10:30,45.24,kWh
"Electric Usage",G159732483-1,2024-08-03,10:45,45.78,kWh
"Electric Usage",G159732483-1,2024-08-03,11:00,45.72,kWh
"Electric Usage",G159732483-1,2024-08-03,11:15,45.78,kWh
"Electric Usage",G159732483-1,2024-08-03,11:30,45.6,kWh
"Electric Usage",G159732483-1,2024-08-03,11:45,45.96,kWh
"Electric Usage",G159732483-1,2024-08-03,12:00,46.95,kWh
"Electric Usage",G159732483-1,2024-08-03,12:15,45.96,kWh
"Electric Usage",G159732483-1,2024-08-03,12:30,46.77,kWh
"Electric Usage",G159732483-1,2024-08-03,12:45,46.11,kWh
"Electric Usage",G159732483-1,2024-08-03,13:00,46.5,kWh
"Electric Usage",G159732483-1,2024-08-03,13:15,47.22,kWh
"Electric Usage",G159732483-1,2024-08-03,13:30,47.25,kWh
"Electric Usage",G159732483-1,2024-08-03,13:45,46.71,kWh
"Electric Usage",G159732483-1,2024-08-03,14:00,47.61,kWh
"Electric Usage",G159732483-1,2024-08-03,14:15,47.1,kWh
"Electric Usage",G159732483-1,2024-08-03,14:30,47.37,kWh
"Electric Usage",G159732483-1,2024-08-03,14:45,47.7,kWh
"Electric Usage",G159732483-1,2024-08-03,15:00,48,kWh
"Electric Usage",G159732483-1,2024-08-03,15:15,47.34,kWh
"Electric Usage",G159732483-1,2024-08-03,15:30,47.85,kWh
"Electric Usage",G159732483-1,2024-08-03,15:45,47.52,kWh
"Electric Usage",G159732483-1,2024-08-03,16:00,47.43,kWh
"Electric Usage",G159732483-1,2024-08-03,16:15,47.46,kWh
"Electric Usage",G159732483-1,2024-08-03,16:30,48,kWh
"Electric Usage",G159732483-1,2024-08-03,16:45,46.35,kWh
"Electric Usage",G159732483-1,2024-08-03,17:00,27.75,kWh
"Electric Usage",G159732483-1,2024-08-03,17:15,37.32,kWh
"Electric Usage",G159732483-1,2024-08-03,17:30,39.33,kWh
"Electric Usage",G159732483-1,2024-08-03,17:45,41.4,kWh
"Electric Usage",G159732483-1,2024-08-03,18:00,41.31,kWh
"Electric Usage",G159732483-1,2024-08-03,18:15,42.81,kWh
"Electric Usage",G159732483-1,2024-08-03,18:30,40.92,kWh
"Electric Usage",G159732483-1,2024-08-03,18:45,41.91,kWh
"Electric Usage",G159732483-1,2024-08-03,19:00,41.43,kWh
"Electric Usage",G159732483-1,2024-08-03,19:15,41.61,kWh
"Electric Usage",G159732483-1,2024-08-03,19:30,41.28,kWh
"Electric Usage",G159732483-1,2024-08-03,19:45,41.82,kWh
"Electric Usage",G159732483-1,2024-08-03,20:00,42,kWh
"Electric Usage",G159732483-1,2024-08-03,20:15,41.79,kWh
"Electric Usage",G159732483-1,2024-08-03,20:30,41.49,kWh
"Electric Usage",G159732483-1,2024-08-03,20:45,41.67,kWh
"Electric Usage",G159732483-1,2024-08-03,21:00,42.27,kWh
"Electric Usage",G159732483-1,2024-08-03,21:15,41.61,kWh
"Electric Usage",G159732483-1,2024-08-03,21:30,42.51,kWh
"Electric Usage",G159732483-1,2024-08-03,21:45,41.76,kWh
"Electric Usage",G159732483-1,2024-08-03,22:00,41.88,kWh
"Electric Usage",G159732483-1,2024-08-03,22:15,41.49,kWh
"Electric Usage",G159732483-1,2024-08-03,22:30,41.88,kWh
"Electric Usage",G159732483-1,2024-08-03,22:45,41.46,kWh
"Electric Usage",G159732483-1,2024-08-03,23:00,42.03,kWh
"Electric Usage",G159732483-1,2024-08-03,23:15,41.37,kWh
"Electric Usage",G159732483-1,2024-08-03,23:30,41.97,kWh
"Electric Usage",G159732483-1,2024-08-03,23:45,41.37,kWh
"Electric Usage",G159732483-1,2024-08-04,00:00,42,kWh
"Electric Usage",G159732483-1,2024-08-04,00:15,41.4,kWh
"Electric Usage",G159732483-1,2024-08-04,00:30,42.09,kWh
"Electric Usage",G159732483-1,2024-08-04,00:45,40.92,kWh
"Electric Usage",G159732483-1,2024-08-04,01:00,41.37,kWh
"Electric Usage",G159732483-1,2024-08-04,01:15,41.31,kWh
"Electric Usage",G159732483-1,2024-08-04,01:30,41.73,kWh
"Electric Usage",G159732483-1,2024-08-04,01:45,41.88,kWh
"Electric Usage",G159732483-1,2024-08-04,02:00,41.31,kWh
"Electric Usage",G159732483-1,2024-08-04,02:15,41.07,kWh
"Electric Usage",G159732483-1,2024-08-04,02:30,41.67,kWh
"Electric Usage",G159732483-1,2024-08-04,02:45,41.85,kWh
"Electric Usage",G159732483-1,2024-08-04,03:00,41.16,kWh
"Electric Usage",G159732483-1,2024-08-04,03:15,41.67,kWh
"Electric Usage",G159732483-1,2024-08-04,03:30,41.28,kWh
"Electric Usage",G159732483-1,2024-08-04,03:45,41.52,kWh
"Electric Usage",G159732483-1,2024-08-04,04:00,40.89,kWh
"Electric Usage",G159732483-1,2024-08-04,04:15,41.49,kWh
"Electric Usage",G159732483-1,2024-08-04,04:30,40.92,kWh
"Electric Usage",G159732483-1,2024-08-04,04:45,42.39,kWh
"Electric Usage",G159732483-1,2024-08-04,05:00,41.94,kWh
"Electric Usage",G159732483-1,2024-08-04,05:15,41.79,kWh
"Electric Usage",G159732483-1,2024-08-04,05:30,41.61,kWh
"Electric Usage",G159732483-1,2024-08-04,05:45,41.52,kWh
"Electric Usage",G159732483-1,2024-08-04,06:00,41.19,kWh
"Electric Usage",G159732483-1,2024-08-04,06:15,41.67,kWh
"Electric Usage",G159732483-1,2024-08-04,06:30,40.92,kWh
"Electric Usage",G159732483-1,2024-08-04,06:45,32.34,kWh
"Electric Usage",G159732483-1,2024-08-04,14:15,20.67,kWh
"Electric Usage",G159732483-1,2024-08-04,14:30,42.9,kWh
"Electric Usage",G159732483-1,2024-08-04,14:45,51.42,kWh
"Electric Usage",G159732483-1,2024-08-04,15:00,50.07,kWh
"Electric Usage",G159732483-1,2024-08-04,15:15,49.23,kWh
"Electric Usage",G159732483-1,2024-08-04,15:30,48.66,kWh
"Electric Usage",G159732483-1,2024-08-04,15:45,48.03,kWh
"Electric Usage",G159732483-1,2024-08-04,16:00,46.95,kWh
"Electric Usage",G159732483-1,2024-08-04,16:15,45.54,kWh
"Electric Usage",G159732483-1,2024-08-04,16:30,44.34,kWh
"Electric Usage",G159732483-1,2024-08-04,16:45,44.22,kWh
"Electric Usage",G159732483-1,2024-08-04,17:00,45.21,kWh
"Electric Usage",G159732483-1,2024-08-04,17:15,43.83,kWh
"Electric Usage",G159732483-1,2024-08-04,17:30,42.93,kWh
"Electric Usage",G159732483-1,2024-08-04,17:45,43.2,kWh
"Electric Usage",G159732483-1,2024-08-04,18:00,43.17,kWh
"Electric Usage",G159732483-1,2024-08-04,18:15,43.35,kWh
"Electric Usage",G159732483-1,2024-08-04,18:30,43.65,kWh
"Electric Usage",G159732483-1,2024-08-04,18:45,43.32,kWh
"Electric Usage",G159732483-1,2024-08-04,19:00,42.27,kWh
"Electric Usage",G159732483-1,2024-08-04,19:15,32.43,kWh
"Electric Usage",G159732483-1,2024-08-04,19:30,41.91,kWh
"Electric Usage",G159732483-1,2024-08-04,19:45,42.51,kWh
"Electric Usage",G159732483-1,2024-08-04,20:00,42.99,kWh
"Electric Usage",G159732483-1,2024-08-04,20:15,43.38,kWh
"Electric Usage",G159732483-1,2024-08-04,20:30,42.84,kWh
"Electric Usage",G159732483-1,2024-08-04,20:45,43.29,kWh
"Electric Usage",G159732483-1,2024-08-04,21:00,42.87,kWh
"Electric Usage",G159732483-1,2024-08-04,21:15,43.32,kWh
"Electric Usage",G159732483-1,2024-08-04,21:30,43.14,kWh
"Electric Usage",G159732483-1,2024-08-04,21:45,42.93,kWh
"Electric Usage",G159732483-1,2024-08-04,22:00,42.93,kWh
"Electric Usage",G159732483-1,2024-08-04,22:15,43.08,kWh
"Electric Usage",G159732483-1,2024-08-04,22:30,42.45,kWh
"Electric Usage",G159732483-1,2024-08-04,22:45,42.51,kWh
"Electric Usage",G159732483-1,2024-08-04,23:00,42.84,kWh
"Electric Usage",G159732483-1,2024-08-04,23:15,42.39,kWh
"Electric Usage",G159732483-1,2024-08-04,23:30,42.96,kWh
"Electric Usage",G159732483-1,2024-08-04,23:45,42.12,kWh
"Electric Usage",G159732483-1,2024-08-05,00:00,42.36,kWh
"Electric Usage",G159732483-1,2024-08-05,00:15,42.09,kWh
"Electric Usage",G159732483-1,2024-08-05,00:30,42,kWh
"Electric Usage",G159732483-1,2024-08-05,00:45,42.66,kWh
"Electric Usage",G159732483-1,2024-08-05,01:00,41.73,kWh
"Electric Usage",G159732483-1,2024-08-05,01:15,41.67,kWh
"Electric Usage",G159732483-1,2024-08-05,01:30,41.94,kWh
"Electric Usage",G159732483-1,2024-08-05,01:45,41.55,kWh
"Electric Usage",G159732483-1,2024-08-05,02:00,42.3,kWh
"Electric Usage",G159732483-1,2024-08-05,02:15,41.52,kWh
"Electric Usage",G159732483-1,2024-08-05,02:30,41.85,kWh
"Electric Usage",G159732483-1,2024-08-05,02:45,41.31,kWh
"Electric Usage",G159732483-1,2024-08-05,03:00,41.43,kWh
"Electric Usage",G159732483-1,2024-08-05,03:15,41.79,kWh
"Electric Usage",G159732483-1,2024-08-05,03:30,41.28,kWh
"Electric Usage",G159732483-1,2024-08-05,03:45,42.21,kWh
"Electric Usage",G159732483-1,2024-08-05,04:00,41.31,kWh
"Electric Usage",G159732483-1,2024-08-05,04:15,41.37,kWh
"Electric Usage",G159732483-1,2024-08-05,04:30,41.31,kWh
"Electric Usage",G159732483-1,2024-08-05,04:45,41.1,kWh
"Electric Usage",G159732483-1,2024-08-05,05:00,41.67,kWh
"Electric Usage",G159732483-1,2024-08-05,05:15,41.49,kWh
"Electric Usage",G159732483-1,2024-08-05,05:30,41.46,kWh
"Electric Usage",G159732483-1,2024-08-05,05:45,40.83,kWh
"Electric Usage",G159732483-1,2024-08-05,06:00,41.73,kWh
"Electric Usage",G159732483-1,2024-08-05,06:15,41.4,kWh
"Electric Usage",G159732483-1,2024-08-05,06:30,40.95,kWh
"Electric Usage",G159732483-1,2024-08-05,06:45,42,kWh
"Electric Usage",G159732483-1,2024-08-05,07:00,41.67,kWh
"Electric Usage",G159732483-1,2024-08-05,07:15,40.29,kWh
"Electric Usage",G159732483-1,2024-08-05,07:30,41.94,kWh
"Electric Usage",G159732483-1,2024-08-05,07:45,40.29,kWh
"Electric Usage",G159732483-1,2024-08-05,08:00,41.73,kWh
"Electric Usage",G159732483-1,2024-08-05,08:15,44.88,kWh
"Electric Usage",G159732483-1,2024-08-05,08:30,44.28,kWh
"Electric Usage",G159732483-1,2024-08-05,08:45,39.45,kWh
"Electric Usage",G159732483-1,2024-08-05,09:00,39.09,kWh
"Electric Usage",G159732483-1,2024-08-05,09:15,46.74,kWh
"Electric Usage",G159732483-1,2024-08-05,09:30,51.84,kWh
"Electric Usage",G159732483-1,2024-08-05,09:45,48.96,kWh
"Electric Usage",G159732483-1,2024-08-05,10:00,51.63,kWh
"Electric Usage",G159732483-1,2024-08-05,10:15,40.11,kWh
"Electric Usage",G159732483-1,2024-08-05,10:30,40.08,kWh
"Electric Usage",G159732483-1,2024-08-05,10:45,50.7,kWh
"Electric Usage",G159732483-1,2024-08-05,11:00,52.29,kWh
"Electric Usage",G159732483-1,2024-08-05,11:15,51.72,kWh
"Electric Usage",G159732483-1,2024-08-05,11:30,52.35,kWh
"Electric Usage",G159732483-1,2024-08-05,11:45,53.04,kWh
"Electric Usage",G159732483-1,2024-08-05,12:00,54.6,kWh
"Electric Usage",G159732483-1,2024-08-05,12:15,54.9,kWh
"Electric Usage",G159732483-1,2024-08-05,12:30,55.29,kWh
