Name,"LOYOLA UNIVERSITY MARYLAND, INC."
Address,"4501 N CHARLES ST BLDG A BALTIMORE MD 21210"
"Account Number",6959340000

Type,Meter,Date,"Start Time",Usage,"Usage Unit"
"Electric Usage",G159732081-1,2024-06-10,09:30,34.57,kWh
"Electric Usage",G159732081-1,2024-06-10,09:45,34.64,kWh
"Electric Usage",G159732081-1,2024-06-10,10:00,34.77,kWh
"Electric Usage",G159732081-1,2024-06-10,10:15,34.92,kWh
"Electric Usage",G159732081-1,2024-06-10,10:30,35.39,kWh
"Electric Usage",G159732081-1,2024-06-10,10:45,34.54,kWh
"Electric Usage",G159732081-1,2024-06-10,11:00,35.3,kWh
"Electric Usage",G159732081-1,2024-06-10,11:15,35.84,kWh
"Electric Usage",G159732081-1,2024-06-10,11:30,35.55,kWh
"Electric Usage",G159732081-1,2024-06-10,11:45,35.01,kWh
"Electric Usage",G159732081-1,2024-06-10,12:00,37.99,kWh
"Electric Usage",G159732081-1,2024-06-10,12:15,37.03,kWh
"Electric Usage",G159732081-1,2024-06-10,12:30,36.06,kWh
"Electric Usage",G159732081-1,2024-06-10,12:45,36.26,kWh
"Electric Usage",G159732081-1,2024-06-10,13:00,36.8,kWh
"Electric Usage",G159732081-1,2024-06-10,13:15,36.91,kWh
"Electric Usage",G159732081-1,2024-06-10,13:30,36.69,kWh
"Electric Usage",G159732081-1,2024-06-10,13:45,36.65,kWh
"Electric Usage",G159732081-1,2024-06-10,14:00,36.47,kWh
"Electric Usage",G159732081-1,2024-06-10,14:15,37.19,kWh
"Electric Usage",G159732081-1,2024-06-10,14:30,37.38,kWh
"Electric Usage",G159732081-1,2024-06-10,14:45,36.09,kWh
"Electric Usage",G159732081-1,2024-06-10,15:00,36.34,kWh
"Electric Usage",G159732081-1,2024-06-10,15:15,36.63,kWh
"Electric Usage",G159732081-1,2024-06-10,15:30,36.35,kWh
"Electric Usage",G159732081-1,2024-06-10,15:45,35.76,kWh
"Electric Usage",G159732081-1,2024-06-10,16:00,38.17,kWh
"Electric Usage",G159732081-1,2024-06-10,16:15,35.08,kWh
"Electric Usage",G159732081-1,2024-06-10,16:30,37.4,kWh
"Electric Usage",G159732081-1,2024-06-10,16:45,36.26,kWh
"Electric Usage",G159732081-1,2024-06-10,17:00,36.18,kWh
"Electric Usage",G159732081-1,2024-06-10,17:15,37.79,kWh
"Electric Usage",G159732081-1,2024-06-10,17:30,35.56,kWh
"Electric Usage",G159732081-1,2024-06-10,17:45,35.66,kWh
"Electric Usage",G159732081-1,2024-06-10,18:00,36.53,kWh
"Electric Usage",G159732081-1,2024-06-10,18:15,34.77,kWh
"Electric Usage",G159732081-1,2024-06-10,18:30,34.85,kWh
"Electric Usage",G159732081-1,2024-06-10,18:45,34.79,kWh
"Electric Usage",G159732081-1,2024-06-10,19:00,34.7,kWh
"Electric Usage",G159732081-1,2024-06-10,19:15,35.66,kWh
"Electric Usage",G159732081-1,2024-06-10,19:30,35.33,kWh
"Electric Usage",G159732081-1,2024-06-10,19:45,34.4,kWh
"Electric Usage",G159732081-1,2024-06-10,20:00,34.8,kWh
"Electric Usage",G159732081-1,2024-06-10,20:15,34.16,kWh
"Electric Usage",G159732081-1,2024-06-10,20:30,33.77,kWh
"Electric Usage",G159732081-1,2024-06-10,20:45,34.69,kWh
"Electric Usage",G159732081-1,2024-06-10,21:00,34.27,kWh
"Electric Usage",G159732081-1,2024-06-10,21:15,34.78,kWh
"Electric Usage",G159732081-1,2024-06-10,21:30,34.33,kWh
"Electric Usage",G159732081-1,2024-06-10,21:45,34.71,kWh
"Electric Usage",G159732081-1,2024-06-10,22:00,33.47,kWh
"Electric Usage",G159732081-1,2024-06-10,22:15,34.33,kWh
"Electric Usage",G159732081-1,2024-06-10,22:30,33.62,kWh
"Electric Usage",G159732081-1,2024-06-10,22:45,33.11,kWh
"Electric Usage",G159732081-1,2024-06-10,23:00,34.69,kWh
"Electric Usage",G159732081-1,2024-06-10,23:15,33.17,kWh
"Electric Usage",G159732081-1,2024-06-10,23:30,33.34,kWh
"Electric Usage",G159732081-1,2024-06-10,23:45,34.39,kWh
"Electric Usage",G159732081-1,2024-06-11,00:00,33.27,kWh
"Electric Usage",G159732081-1,2024-06-11,00:15,33.92,kWh
"Electric Usage",G159732081-1,2024-06-11,00:30,33.53,kWh
"Electric Usage",G159732081-1,2024-06-11,00:45,32.51,kWh
"Electric Usage",G159732081-1,2024-06-11,01:00,32.1,kWh
"Electric Usage",G159732081-1,2024-06-11,01:15,32.85,kWh
"Electric Usage",G159732081-1,2024-06-11,01:30,31.47,kWh
"Electric Usage",G159732081-1,2024-06-11,01:45,33.13,kWh
"Electric Usage",G159732081-1,2024-06-11,02:00,32.06,kWh
"Electric Usage",G159732081-1,2024-06-11,02:15,32.6,kWh
"Electric Usage",G159732081-1,2024-06-11,02:30,31.72,kWh
"Electric Usage",G159732081-1,2024-06-11,02:45,32.24,kWh
"Electric Usage",G159732081-1,2024-06-11,03:00,32.23,kWh
"Electric Usage",G159732081-1,2024-06-11,03:15,32.03,kWh
"Electric Usage",G159732081-1,2024-06-11,03:30,32.15,kWh
"Electric Usage",G159732081-1,2024-06-11,03:45,31.98,kWh
"Electric Usage",G159732081-1,2024-06-11,04:00,32.46,kWh
"Electric Usage",G159732081-1,2024-06-11,04:15,31.78,kWh
"Electric Usage",G159732081-1,2024-06-11,04:30,31.75,kWh
"Electric Usage",G159732081-1,2024-06-11,04:45,31.33,kWh
"Electric Usage",G159732081-1,2024-06-11,05:00,31.93,kWh
"Electric Usage",G159732081-1,2024-06-11,05:15,31.2,kWh
"Electric Usage",G159732081-1,2024-06-11,05:30,32.12,kWh
"Electric Usage",G159732081-1,2024-06-11,05:45,31.29,kWh
"Electric Usage",G159732081-1,2024-06-11,06:00,31.11,kWh
"Electric Usage",G159732081-1,2024-06-11,06:15,31.35,kWh
"Electric Usage",G159732081-1,2024-06-11,06:30,31.01,kWh
"Electric Usage",G159732081-1,2024-06-11,06:45,31.05,kWh
"Electric Usage",G159732081-1,2024-06-11,07:00,31.02,kWh
"Electric Usage",G159732081-1,2024-06-11,07:15,32.2,kWh
"Electric Usage",G159732081-1,2024-06-11,07:30,31.04,kWh
"Electric Usage",G159732081-1,2024-06-11,07:45,30.84,kWh
"Electric Usage",G159732081-1,2024-06-11,08:00,31.81,kWh
"Electric Usage",G159732081-1,2024-06-11,08:15,32.55,kWh
"Electric Usage",G159732081-1,2024-06-11,08:30,31.49,kWh
"Electric Usage",G159732081-1,2024-06-11,08:45,31.25,kWh
"Electric Usage",G159732081-1,2024-06-11,09:00,31.71,kWh
"Electric Usage",G159732081-1,2024-06-11,09:15,32.12,kWh
"Electric Usage",G159732081-1,2024-06-11,09:30,32.29,kWh
"Electric Usage",G159732081-1,2024-06-11,09:45,33.31,kWh
"Electric Usage",G159732081-1,2024-06-11,10:00,32.32,kWh
"Electric Usage",G159732081-1,2024-06-11,10:15,33.96,kWh
"Electric Usage",G159732081-1,2024-06-11,10:30,34.96,kWh
"Electric Usage",G159732081-1,2024-06-11,10:45,35.11,kWh
"Electric Usage",G159732081-1,2024-06-11,11:00,34.43,kWh
"Electric Usage",G159732081-1,2024-06-11,11:15,35.14,kWh
"Electric Usage",G159732081-1,2024-06-11,11:30,34.97,kWh
"Electric Usage",G159732081-1,2024-06-11,11:45,36.12,kWh
"Electric Usage",G159732081-1,2024-06-11,12:00,35.25,kWh
"Electric Usage",G159732081-1,2024-06-11,12:15,36.31,kWh
"Electric Usage",G159732081-1,2024-06-11,12:30,36.62,kWh
"Electric Usage",G159732081-1,2024-06-11,12:45,35.15,kWh
"Electric Usage",G159732081-1,2024-06-11,13:00,36.52,kWh
"Electric Usage",G159732081-1,2024-06-11,13:15,35.24,kWh
"Electric Usage",G159732081-1,2024-06-11,13:30,35.03,kWh
"Electric Usage",G159732081-1,2024-06-11,13:45,36.51,kWh
"Electric Usage",G159732081-1,2024-06-11,14:00,34.75,kWh
"Electric Usage",G159732081-1,2024-06-11,14:15,36.35,kWh
"Electric Usage",G159732081-1,2024-06-11,14:30,35.62,kWh
"Electric Usage",G159732081-1,2024-06-11,14:45,34.36,kWh
"Electric Usage",G159732081-1,2024-06-11,15:00,36.12,kWh
"Electric Usage",G159732081-1,2024-06-11,15:15,35.73,kWh
"Electric Usage",G159732081-1,2024-06-11,15:30,35.59,kWh
"Electric Usage",G159732081-1,2024-06-11,15:45,36.6,kWh
"Electric Usage",G159732081-1,2024-06-11,16:00,34.48,kWh
"Electric Usage",G159732081-1,2024-06-11,16:15,35.54,kWh
"Electric Usage",G159732081-1,2024-06-11,16:30,35.9,kWh
"Electric Usage",G159732081-1,2024-06-11,16:45,35.81,kWh
"Electric Usage",G159732081-1,2024-06-11,17:00,35.92,kWh
"Electric Usage",G159732081-1,2024-06-11,17:15,35.12,kWh
"Electric Usage",G159732081-1,2024-06-11,17:30,35.74,kWh
"Electric Usage",G159732081-1,2024-06-11,17:45,35.73,kWh
"Electric Usage",G159732081-1,2024-06-11,18:00,34.67,kWh
"Electric Usage",G159732081-1,2024-06-11,18:15,35.49,kWh
"Electric Usage",G159732081-1,2024-06-11,18:30,34.68,kWh
"Electric Usage",G159732081-1,2024-06-11,18:45,34.21,kWh
"Electric Usage",G159732081-1,2024-06-11,19:00,34.85,kWh
"Electric Usage",G159732081-1,2024-06-11,19:15,33.87,kWh
"Electric Usage",G159732081-1,2024-06-11,19:30,36.89,kWh
"Electric Usage",G159732081-1,2024-06-11,19:45,34.2,kWh
"Electric Usage",G159732081-1,2024-06-11,20:00,34.46,kWh
"Electric Usage",G159732081-1,2024-06-11,20:15,33.42,kWh
"Electric Usage",G159732081-1,2024-06-11,20:30,33.68,kWh
"Electric Usage",G159732081-1,2024-06-11,20:45,33.21,kWh
"Electric Usage",G159732081-1,2024-06-11,21:00,32.47,kWh
"Electric Usage",G159732081-1,2024-06-11,21:15,32.25,kWh
"Electric Usage",G159732081-1,2024-06-11,21:30,32.29,kWh
"Electric Usage",G159732081-1,2024-06-11,21:45,31.61,kWh
"Electric Usage",G159732081-1,2024-06-11,22:00,32.82,kWh
"Electric Usage",G159732081-1,2024-06-11,22:15,31.7,kWh
"Electric Usage",G159732081-1,2024-06-11,22:30,32.11,kWh
"Electric Usage",G159732081-1,2024-06-11,22:45,32.47,kWh
"Electric Usage",G159732081-1,2024-06-11,23:00,32.86,kWh
"Electric Usage",G159732081-1,2024-06-11,23:15,32.95,kWh
"Electric Usage",G159732081-1,2024-06-11,23:30,32.34,kWh
"Electric Usage",G159732081-1,2024-06-11,23:45,31.17,kWh
"Electric Usage",G159732081-1,2024-06-12,00:00,30.83,kWh
"Electric Usage",G159732081-1,2024-06-12,00:15,32.05,kWh
"Electric Usage",G159732081-1,2024-06-12,00:30,31.6,kWh
"Electric Usage",G159732081-1,2024-06-12,00:45,31.98,kWh
"Electric Usage",G159732081-1,2024-06-12,01:00,31.82,kWh
"Electric Usage",G159732081-1,2024-06-12,01:15,31.82,kWh
"Electric Usage",G159732081-1,2024-06-12,01:30,31.13,kWh
"Electric Usage",G159732081-1,2024-06-12,01:45,30.98,kWh
"Electric Usage",G159732081-1,2024-06-12,02:00,31.68,kWh
"Electric Usage",G159732081-1,2024-06-12,02:15,31.7,kWh
"Electric Usage",G159732081-1,2024-06-12,02:30,31.05,kWh
"Electric Usage",G159732081-1,2024-06-12,02:45,31.16,kWh
"Electric Usage",G159732081-1,2024-06-12,03:00,30.88,kWh
"Electric Usage",G159732081-1,2024-06-12,03:15,31.36,kWh
"Electric Usage",G159732081-1,2024-06-12,03:30,31.1,kWh
"Electric Usage",G159732081-1,2024-06-12,03:45,31,kWh
"Electric Usage",G159732081-1,2024-06-12,04:00,31.39,kWh
"Electric Usage",G159732081-1,2024-06-12,04:15,31.03,kWh
"Electric Usage",G159732081-1,2024-06-12,04:30,31.31,kWh
"Electric Usage",G159732081-1,2024-06-12,04:45,30.29,kWh
"Electric Usage",G159732081-1,2024-06-12,05:00,30.41,kWh
"Electric Usage",G159732081-1,2024-06-12,05:15,29.89,kWh
"Electric Usage",G159732081-1,2024-06-12,05:30,30.71,kWh
"Electric Usage",G159732081-1,2024-06-12,05:45,29.97,kWh
"Electric Usage",G159732081-1,2024-06-12,06:00,30.2,kWh
"Electric Usage",G159732081-1,2024-06-12,06:15,31.18,kWh
"Electric Usage",G159732081-1,2024-06-12,06:30,31.29,kWh
"Electric Usage",G159732081-1,2024-06-12,06:45,30.03,kWh
"Electric Usage",G159732081-1,2024-06-12,07:00,30.94,kWh
"Electric Usage",G159732081-1,2024-06-12,07:15,31.25,kWh
"Electric Usage",G159732081-1,2024-06-12,07:30,31.64,kWh
"Electric Usage",G159732081-1,2024-06-12,07:45,31.28,kWh
"Electric Usage",G159732081-1,2024-06-12,08:00,31.66,kWh
"Electric Usage",G159732081-1,2024-06-12,08:15,32.21,kWh
"Electric Usage",G159732081-1,2024-06-12,08:30,33.03,kWh
"Electric Usage",G159732081-1,2024-06-12,08:45,32.87,kWh
"Electric Usage",G159732081-1,2024-06-12,09:00,33.24,kWh
"Electric Usage",G159732081-1,2024-06-12,09:15,33.18,kWh
"Electric Usage",G159732081-1,2024-06-12,09:30,35.44,kWh
"Electric Usage",G159732081-1,2024-06-12,09:45,33.75,kWh
"Electric Usage",G159732081-1,2024-06-12,10:00,34.66,kWh
"Electric Usage",G159732081-1,2024-06-12,10:15,34.28,kWh
"Electric Usage",G159732081-1,2024-06-12,10:30,36.15,kWh
"Electric Usage",G159732081-1,2024-06-12,10:45,36.36,kWh
"Electric Usage",G159732081-1,2024-06-12,11:00,35.44,kWh
"Electric Usage",G159732081-1,2024-06-12,11:15,35.33,kWh
"Electric Usage",G159732081-1,2024-06-12,11:30,35.2,kWh
"Electric Usage",G159732081-1,2024-06-12,11:45,36.41,kWh
"Electric Usage",G159732081-1,2024-06-12,12:00,35.1,kWh
"Electric Usage",G159732081-1,2024-06-12,12:15,35.51,kWh
"Electric Usage",G159732081-1,2024-06-12,12:30,37.47,kWh
"Electric Usage",G159732081-1,2024-06-12,12:45,36.65,kWh
"Electric Usage",G159732081-1,2024-06-12,13:00,35.85,kWh
"Electric Usage",G159732081-1,2024-06-12,13:15,36.76,kWh
"Electric Usage",G159732081-1,2024-06-12,13:30,36.78,kWh
"Electric Usage",G159732081-1,2024-06-12,13:45,38.48,kWh
"Electric Usage",G159732081-1,2024-06-12,14:00,37.46,kWh
"Electric Usage",G159732081-1,2024-06-12,14:15,37.62,kWh
"Electric Usage",G159732081-1,2024-06-12,14:30,36.79,kWh
"Electric Usage",G159732081-1,2024-06-12,14:45,36.2,kWh
"Electric Usage",G159732081-1,2024-06-12,15:00,36.67,kWh
"Electric Usage",G159732081-1,2024-06-12,15:15,36.76,kWh
"Electric Usage",G159732081-1,2024-06-12,15:30,37.69,kWh
"Electric Usage",G159732081-1,2024-06-12,15:45,36.35,kWh
"Electric Usage",G159732081-1,2024-06-12,16:00,37.49,kWh
"Electric Usage",G159732081-1,2024-06-12,16:15,37,kWh
"Electric Usage",G159732081-1,2024-06-12,16:30,36.59,kWh
"Electric Usage",G159732081-1,2024-06-12,16:45,36.52,kWh
"Electric Usage",G159732081-1,2024-06-12,17:00,36.87,kWh
"Electric Usage",G159732081-1,2024-06-12,17:15,37.01,kWh
"Electric Usage",G159732081-1,2024-06-12,17:30,36.6,kWh
"Electric Usage",G159732081-1,2024-06-12,17:45,36.86,kWh
"Electric Usage",G159732081-1,2024-06-12,18:00,36.72,kWh
"Electric Usage",G159732081-1,2024-06-12,18:15,36.52,kWh
"Electric Usage",G159732081-1,2024-06-12,18:30,37,kWh
"Electric Usage",G159732081-1,2024-06-12,18:45,36.71,kWh
"Electric Usage",G159732081-1,2024-06-12,19:00,36.76,kWh
"Electric Usage",G159732081-1,2024-06-12,19:15,36.65,kWh
"Electric Usage",G159732081-1,2024-06-12,19:30,37.5,kWh
"Electric Usage",G159732081-1,2024-06-12,19:45,37.58,kWh
"Electric Usage",G159732081-1,2024-06-12,20:00,35.61,kWh
"Electric Usage",G159732081-1,2024-06-12,20:15,35.42,kWh
"Electric Usage",G159732081-1,2024-06-12,20:30,35.76,kWh
"Electric Usage",G159732081-1,2024-06-12,20:45,36.97,kWh
"Electric Usage",G159732081-1,2024-06-12,21:00,35.75,kWh
"Electric Usage",G159732081-1,2024-06-12,21:15,35.36,kWh
"Electric Usage",G159732081-1,2024-06-12,21:30,35.74,kWh
"Electric Usage",G159732081-1,2024-06-12,21:45,34.93,kWh
"Electric Usage",G159732081-1,2024-06-12,22:00,34.56,kWh
"Electric Usage",G159732081-1,2024-06-12,22:15,35.62,kWh
"Electric Usage",G159732081-1,2024-06-12,22:30,35.3,kWh
"Electric Usage",G159732081-1,2024-06-12,22:45,34.37,kWh
"Electric Usage",G159732081-1,2024-06-12,23:00,35.06,kWh
"Electric Usage",G159732081-1,2024-06-12,23:15,34.24,kWh
"Electric Usage",G159732081-1,2024-06-12,23:30,34.85,kWh
"Electric Usage",G159732081-1,2024-06-12,23:45,34.13,kWh
"Electric Usage",G159732081-1,2024-06-13,00:00,34.84,kWh
"Electric Usage",G159732081-1,2024-06-13,00:15,34.03,kWh
"Electric Usage",G159732081-1,2024-06-13,00:30,34.8,kWh
"Electric Usage",G159732081-1,2024-06-13,00:45,33.98,kWh
"Electric Usage",G159732081-1,2024-06-13,01:00,34.8,kWh
"Electric Usage",G159732081-1,2024-06-13,01:15,34.42,kWh
"Electric Usage",G159732081-1,2024-06-13,01:30,33.6,kWh
"Electric Usage",G159732081-1,2024-06-13,01:45,33.56,kWh
"Electric Usage",G159732081-1,2024-06-13,02:00,34.3,kWh
"Electric Usage",G159732081-1,2024-06-13,02:15,34.48,kWh
"Electric Usage",G159732081-1,2024-06-13,02:30,33.44,kWh
"Electric Usage",G159732081-1,2024-06-13,02:45,33.82,kWh
"Electric Usage",G159732081-1,2024-06-13,03:00,34.27,kWh
"Electric Usage",G159732081-1,2024-06-13,03:15,33.32,kWh
"Electric Usage",G159732081-1,2024-06-13,03:30,34.15,kWh
"Electric Usage",G159732081-1,2024-06-13,03:45,33.29,kWh
"Electric Usage",G159732081-1,2024-06-13,04:00,33.73,kWh
"Electric Usage",G159732081-1,2024-06-13,04:15,32.95,kWh
"Electric Usage",G159732081-1,2024-06-13,04:30,33.37,kWh
"Electric Usage",G159732081-1,2024-06-13,04:45,33.6,kWh
"Electric Usage",G159732081-1,2024-06-13,05:00,32.87,kWh
"Electric Usage",G159732081-1,2024-06-13,05:15,33.21,kWh
"Electric Usage",G159732081-1,2024-06-13,05:30,33.44,kWh
"Electric Usage",G159732081-1,2024-06-13,05:45,33.04,kWh
"Electric Usage",G159732081-1,2024-06-13,06:00,32.8,kWh
"Electric Usage",G159732081-1,2024-06-13,06:15,33.01,kWh
"Electric Usage",G159732081-1,2024-06-13,06:30,32.6,kWh
"Electric Usage",G159732081-1,2024-06-13,06:45,33.94,kWh
"Electric Usage",G159732081-1,2024-06-13,07:00,33.25,kWh
"Electric Usage",G159732081-1,2024-06-13,07:15,34.1,kWh
"Electric Usage",G159732081-1,2024-06-13,07:30,33.33,kWh
"Electric Usage",G159732081-1,2024-06-13,07:45,34.44,kWh
"Electric Usage",G159732081-1,2024-06-13,08:00,34.87,kWh
"Electric Usage",G159732081-1,2024-06-13,08:15,35.43,kWh
"Electric Usage",G159732081-1,2024-06-13,08:30,33.39,kWh
"Electric Usage",G159732081-1,2024-06-13,08:45,35.12,kWh
"Electric Usage",G159732081-1,2024-06-13,09:00,35.44,kWh
"Electric Usage",G159732081-1,2024-06-13,09:15,34.1,kWh
"Electric Usage",G159732081-1,2024-06-13,09:30,36.18,kWh
"Electric Usage",G159732081-1,2024-06-13,09:45,36.39,kWh
"Electric Usage",G159732081-1,2024-06-13,10:00,36.49,kWh
"Electric Usage",G159732081-1,2024-06-13,10:15,35.93,kWh
"Electric Usage",G159732081-1,2024-06-13,10:30,37.71,kWh
"Electric Usage",G159732081-1,2024-06-13,10:45,36.42,kWh
"Electric Usage",G159732081-1,2024-06-13,11:00,38.22,kWh
"Electric Usage",G159732081-1,2024-06-13,11:15,37.37,kWh
"Electric Usage",G159732081-1,2024-06-13,11:30,39.49,kWh
"Electric Usage",G159732081-1,2024-06-13,11:45,37.89,kWh
"Electric Usage",G159732081-1,2024-06-13,12:00,38.35,kWh
"Electric Usage",G159732081-1,2024-06-13,12:15,39.56,kWh
"Electric Usage",G159732081-1,2024-06-13,12:30,40.68,kWh
"Electric Usage",G159732081-1,2024-06-13,12:45,40.93,kWh
"Electric Usage",G159732081-1,2024-06-13,13:00,40.06,kWh
"Electric Usage",G159732081-1,2024-06-13,13:15,41.22,kWh
"Electric Usage",G159732081-1,2024-06-13,13:30,40.06,kWh
"Electric Usage",G159732081-1,2024-06-13,13:45,40.41,kWh
"Electric Usage",G159732081-1,2024-06-13,14:00,40.52,kWh
"Electric Usage",G159732081-1,2024-06-13,14:15,43.06,kWh
"Electric Usage",G159732081-1,2024-06-13,14:30,42.56,kWh
"Electric Usage",G159732081-1,2024-06-13,14:45,42.88,kWh
"Electric Usage",G159732081-1,2024-06-13,15:00,41.85,kWh
"Electric Usage",G159732081-1,2024-06-13,15:15,38.76,kWh
"Electric Usage",G159732081-1,2024-06-13,15:30,40.07,kWh
"Electric Usage",G159732081-1,2024-06-13,15:45,39.31,kWh
"Electric Usage",G159732081-1,2024-06-13,16:00,39.93,kWh
"Electric Usage",G159732081-1,2024-06-13,16:15,42.11,kWh
"Electric Usage",G159732081-1,2024-06-13,16:30,41.81,kWh
"Electric Usage",G159732081-1,2024-06-13,16:45,41.91,kWh
"Electric Usage",G159732081-1,2024-06-13,17:00,41.33,kWh
"Electric Usage",G159732081-1,2024-06-13,17:15,39.59,kWh
"Electric Usage",G159732081-1,2024-06-13,17:30,42.54,kWh
"Electric Usage",G159732081-1,2024-06-13,17:45,43.62,kWh
"Electric Usage",G159732081-1,2024-06-13,18:00,41.93,kWh
"Electric Usage",G159732081-1,2024-06-13,18:15,42.75,kWh
"Electric Usage",G159732081-1,2024-06-13,18:30,42.3,kWh
"Electric Usage",G159732081-1,2024-06-13,18:45,40.34,kWh
"Electric Usage",G159732081-1,2024-06-13,19:00,37.73,kWh
"Electric Usage",G159732081-1,2024-06-13,19:15,38.48,kWh
"Electric Usage",G159732081-1,2024-06-13,19:30,39.08,kWh
"Electric Usage",G159732081-1,2024-06-13,19:45,39.01,kWh
"Electric Usage",G159732081-1,2024-06-13,20:00,37.3,kWh
"Electric Usage",G159732081-1,2024-06-13,20:15,39.07,kWh
"Electric Usage",G159732081-1,2024-06-13,20:30,36.62,kWh
"Electric Usage",G159732081-1,2024-06-13,20:45,39.02,kWh
"Electric Usage",G159732081-1,2024-06-13,21:00,37.11,kWh
"Electric Usage",G159732081-1,2024-06-13,21:15,38.35,kWh
"Electric Usage",G159732081-1,2024-06-13,21:30,36.59,kWh
"Electric Usage",G159732081-1,2024-06-13,21:45,38.8,kWh
"Electric Usage",G159732081-1,2024-06-13,22:00,37.16,kWh
"Electric Usage",G159732081-1,2024-06-13,22:15,37.92,kWh
"Electric Usage",G159732081-1,2024-06-13,22:30,37.23,kWh
"Electric Usage",G159732081-1,2024-06-13,22:45,36.47,kWh
"Electric Usage",G159732081-1,2024-06-13,23:00,38.36,kWh
"Electric Usage",G159732081-1,2024-06-13,23:15,37.22,kWh
"Electric Usage",G159732081-1,2024-06-13,23:30,37.63,kWh
"Electric Usage",G159732081-1,2024-06-13,23:45,35.65,kWh
"Electric Usage",G159732081-1,2024-06-14,00:00,36.65,kWh
"Electric Usage",G159732081-1,2024-06-14,00:15,37.32,kWh
"Electric Usage",G159732081-1,2024-06-14,00:30,36.06,kWh
"Electric Usage",G159732081-1,2024-06-14,00:45,38.08,kWh
"Electric Usage",G159732081-1,2024-06-14,01:00,35.24,kWh
"Electric Usage",G159732081-1,2024-06-14,01:15,36.87,kWh
"Electric Usage",G159732081-1,2024-06-14,01:30,37.09,kWh
"Electric Usage",G159732081-1,2024-06-14,01:45,35.46,kWh
"Electric Usage",G159732081-1,2024-06-14,02:00,36.51,kWh
"Electric Usage",G159732081-1,2024-06-14,02:15,37.04,kWh
"Electric Usage",G159732081-1,2024-06-14,02:30,35.57,kWh
"Electric Usage",G159732081-1,2024-06-14,02:45,36.09,kWh
"Electric Usage",G159732081-1,2024-06-14,03:00,36.45,kWh
"Electric Usage",G159732081-1,2024-06-14,03:15,35.66,kWh
"Electric Usage",G159732081-1,2024-06-14,03:30,36.3,kWh
"Electric Usage",G159732081-1,2024-06-14,03:45,36.49,kWh
"Electric Usage",G159732081-1,2024-06-14,04:00,34.68,kWh
"Electric Usage",G159732081-1,2024-06-14,04:15,37.41,kWh
"Electric Usage",G159732081-1,2024-06-14,04:30,35.63,kWh
"Electric Usage",G159732081-1,2024-06-14,04:45,34.26,kWh
"Electric Usage",G159732081-1,2024-06-14,05:00,35.76,kWh
"Electric Usage",G159732081-1,2024-06-14,05:15,34.97,kWh
"Electric Usage",G159732081-1,2024-06-14,05:30,34.92,kWh
"Electric Usage",G159732081-1,2024-06-14,05:45,35.07,kWh
"Electric Usage",G159732081-1,2024-06-14,06:00,34.56,kWh
"Electric Usage",G159732081-1,2024-06-14,06:15,33.85,kWh
"Electric Usage",G159732081-1,2024-06-14,06:30,36.87,kWh
"Electric Usage",G159732081-1,2024-06-14,06:45,35.18,kWh
"Electric Usage",G159732081-1,2024-06-14,07:00,35.36,kWh
"Electric Usage",G159732081-1,2024-06-14,07:15,36.36,kWh
"Electric Usage",G159732081-1,2024-06-14,07:30,35.21,kWh
"Electric Usage",G159732081-1,2024-06-14,07:45,35.73,kWh
"Electric Usage",G159732081-1,2024-06-14,08:00,37.9,kWh
"Electric Usage",G159732081-1,2024-06-14,08:15,35.87,kWh
"Electric Usage",G159732081-1,2024-06-14,08:30,39.04,kWh
"Electric Usage",G159732081-1,2024-06-14,08:45,37.43,kWh
"Electric Usage",G159732081-1,2024-06-14,09:00,38.08,kWh
"Electric Usage",G159732081-1,2024-06-14,09:15,41.15,kWh
"Electric Usage",G159732081-1,2024-06-14,09:30,39.41,kWh
"Electric Usage",G159732081-1,2024-06-14,09:45,38.92,kWh
"Electric Usage",G159732081-1,2024-06-14,10:00,40.79,kWh
"Electric Usage",G159732081-1,2024-06-14,10:15,39.5,kWh
"Electric Usage",G159732081-1,2024-06-14,10:30,41.11,kWh
"Electric Usage",G159732081-1,2024-06-14,10:45,39.98,kWh
"Electric Usage",G159732081-1,2024-06-14,11:00,41.49,kWh
"Electric Usage",G159732081-1,2024-06-14,11:15,41.9,kWh
"Electric Usage",G159732081-1,2024-06-14,11:30,41.19,kWh
"Electric Usage",G159732081-1,2024-06-14,11:45,43.03,kWh
"Electric Usage",G159732081-1,2024-06-14,12:00,42.92,kWh
"Electric Usage",G159732081-1,2024-06-14,12:15,42.65,kWh
"Electric Usage",G159732081-1,2024-06-14,12:30,41.75,kWh
"Electric Usage",G159732081-1,2024-06-14,12:45,45.29,kWh
"Electric Usage",G159732081-1,2024-06-14,13:00,44.34,kWh
"Electric Usage",G159732081-1,2024-06-14,13:15,45.06,kWh
"Electric Usage",G159732081-1,2024-06-14,13:30,45.1,kWh
"Electric Usage",G159732081-1,2024-06-14,13:45,45.6,kWh
"Electric Usage",G159732081-1,2024-06-14,14:00,44.16,kWh
"Electric Usage",G159732081-1,2024-06-14,14:15,44.54,kWh
"Electric Usage",G159732081-1,2024-06-14,14:30,44.66,kWh
"Electric Usage",G159732081-1,2024-06-14,14:45,45.16,kWh
"Electric Usage",G159732081-1,2024-06-14,15:00,44.7,kWh
"Electric Usage",G159732081-1,2024-06-14,15:15,43.93,kWh
